涨停日期,股票代码,股票名称,收盘价,首次涨停时间,最后涨停时间,连板情况,是否连板,涨停类型,涨停原因,成交金额,换手率,封单额,封单量,涨幅,流通市值,是否新股,近一年涨停封板率,开板次数
2024-01-05,603075.SH,热威股份,26.49,09:01:49,10:01:22,首板,1.0,换手板,次新股+电热元件+新能源汽车+外销,2.689亿,26.72,4307万,1.63万手,10.01,10亿,0,1.0,1.0
2024-01-05,603099.SH,长白山,21.93,09:01:50,09:01:23,4天4板,1.0,换手板,东北旅游+国企改革,8.082亿,13.91,6314万,2.88万手,9.98,58亿,0,0.69,8.0
2024-01-05,601096.SH,宏盛华源,6.17,09:01:56,09:01:35,2天2板,1.0,换手板,次新股+输电线路铁塔+智能制造+国企改革,10.09亿,25.86,2.319亿,37.6万手,9.98,40亿,0,1.0,1.0
2024-01-05,605158.SH,华达新材,8.55,10:01:03,10:01:03,首板,0.0,换手板,彩色涂层板+金属新材料+外贸出口,2.028亿,4.74,3151万,3.69万手,10.04,43亿,0,1.0,
2024-01-05,301337.CY,亚华电子,46.97,10:01:42,10:01:42,2天2板,0.0,换手板,华为鸿蒙+医院智能通讯交互+机器人+次新股,6.713亿,59.5,7138万,1.52万手,20.01,12亿,0,0.5,
2024-01-05,301511.CY,德福科技,27.13,10:01:42,10:01:42,首板,0.0,换手板,锂电池+固态电池+宁德时代概念,3.419亿,23.0,6809万,2.51万手,19.99,15亿,0,,
2024-01-05,603709.SH,中源家居,20.81,11:01:02,11:01:02,首板,0.0,换手板,沙发+跨境电商+养老,1.166亿,6.01,1471万,0.707万手,9.99,19亿,0,1.0,
2024-01-05,002172.SZ,澳洋健康,4.31,11:01:51,11:01:51,首板,0.0,换手板,医疗服务+养老,2.076亿,6.52,2.224亿,51.6万手,9.95,32亿,0,0.5,
2024-01-05,000590.SZ,启迪药业,10.23,11:01:57,11:01:18,首板,1.0,换手板,中药+流感+养老,1.15亿,4.79,2671万,2.61万手,10.0,24亿,0,0.0,
2024-01-05,002323.SZ,雅博股份,2.63,13:01:00,13:01:48,首板,1.0,换手板,光伏建筑一体化+HJT电池+国企改革,5.897亿,11.29,6207万,23.6万手,10.04,55亿,0,0.55,2.0
2024-01-05,603177.SH,德创环保,13.73,13:01:00,14:01:54,首板,1.0,换手板,烟气治理+碳中和+钠离子电池,1.869亿,6.88,3834万,2.79万手,10.02,28亿,0,1.0,2.0
2024-01-05,002354.SZ,天娱数科,5.97,13:01:36,13:01:36,首板,0.0,换手板,虚拟现实+虚拟人+多模态AI+算力,13.93亿,14.9,9129万,15.3万手,9.94,96亿,0,0.75,
2024-01-05,603065.SH,宿迁联盛,15.27,13:01:36,13:01:36,首板,0.0,换手板,次新股+高分子材料防老化助剂+光稳定剂,1.719亿,27.46,6803万,4.46万手,10.01,6亿,0,1.0,
2024-01-05,003015.SZ,日久光电,16.35,13:01:51,14:01:39,3天3板,1.0,换手板,柔性屏+华为+汽车电子+PET铜箔,18.6亿,50.56,2128万,1.3万手,10.03,40亿,0,0.58,8.0
2024-01-08,003025.SZ,思进智能,17.59,09:01:00,11:01:27,6天4板,1.0,换手板,冷锻+一体化压铸,8.553亿,21.59,5787万,3.29万手,10.01,41亿,0,0.75,
2024-01-08,600239.SH,云南城投,3.22,09:01:02,14:01:26,2天2板,1.0,T字板,中缅皎漂港+房地产+养老+化债,9.682亿,18.84,1384万,4.3万手,9.9,51亿,0,0.57,11.0
2024-01-08,603099.SH,长白山,24.12,09:01:06,09:01:06,5天5板,0.0,换手板,东北旅游+国企改革,6.327亿,10.22,1.015亿,4.21万手,9.99,64亿,0,0.69,
2024-01-08,600825.SH,新华传媒,5.13,09:01:08,09:01:08,4天2板,0.0,换手板,上海国企+文化传媒+数字广告,1.353亿,2.56,6840万,13.3万手,10.09,53亿,0,0.8,
2024-01-08,605303.SH,园林股份,13.62,09:01:08,09:01:08,首板,0.0,换手板,园林+回购+中标,4946万,5.46,3817万,2.8万手,10.02,9亿,0,,
2024-01-08,002323.SZ,雅博股份,2.89,09:01:09,09:01:09,2天2板,0.0,换手板,光伏建筑一体化+HJT电池+国企改革,4.133亿,6.8,1.453亿,50.3万手,9.89,61亿,0,0.55,
2024-01-08,603628.SH,清源股份,25.78,09:01:10,09:01:37,首板,1.0,换手板,光伏+BIPV+储能,8.945亿,13.23,1.232亿,4.78万手,9.98,70亿,0,1.0,1.0
2024-01-08,605158.SH,华达新材,9.41,09:01:13,10:01:04,2天2板,1.0,换手板,彩色涂层板+金属新材料+光伏支架+外贸出口,3.74亿,7.86,2221万,2.36万手,10.06,48亿,0,1.0,2.0
2024-01-08,000715.SZ,中兴商业,8.37,09:01:18,10:01:54,首板,1.0,换手板,东北旅游+零售,2.77亿,8.16,7241万,8.65万手,9.99,34亿,0,0.67,2.0
2024-01-08,605287.SH,德才股份,18.7,09:01:21,09:01:21,首板,0.0,换手板,建筑装饰+虚拟现实+光伏建筑一体化,1.651亿,10.27,2970万,1.59万手,10.0,16亿,0,0.5,
2024-01-08,002882.SZ,金龙羽,17.75,09:01:27,10:01:57,2天2板,1.0,换手板,固态电池+电线电缆,9.09亿,21.57,4153万,2.34万手,9.98,43亿,0,0.67,5.0
2024-01-08,600593.SH,大连圣亚,30.15,09:01:29,11:01:35,4天4板,1.0,换手板,东北旅游+抖音+大连国资,4.495亿,11.61,5059万,1.68万手,10.0,38亿,0,0.62,18.0
2024-01-08,002819.SZ,东方中科,36.86,09:01:39,09:01:12,4天4板,1.0,换手板,华为+鸿蒙概念+类脑智能感知,7.513亿,8.76,8905万,2.42万手,10.0,86亿,0,0.6,4.0
2024-01-08,002347.SZ,泰尔股份,6.72,09:01:39,10:01:48,首板,1.0,换手板,高端装备+机器人+电池回收,6.289亿,19.25,2821万,4.2万手,9.98,33亿,0,0.8,2.0
2024-01-08,002395.SZ,双象股份,21.52,09:01:42,09:01:21,首板,1.0,换手板,MR+虚拟现实+PMMA材料+超细纤维超真皮革,7.078亿,12.53,6356万,2.95万手,10.02,57亿,0,0.75,5.0
2024-01-08,002197.SZ,证通电子,11.04,09:01:42,09:01:42,首板,0.0,换手板,鸿蒙概念+人工智能+算力租赁,5.088亿,8.85,7004万,6.34万手,9.96,58亿,0,1.0,
2024-01-08,600234.SH,科新发展,8.45,09:01:51,09:01:24,首板,1.0,换手板,建筑装饰+数字营销+巨量引擎,5597万,3.3,2761万,3.27万手,10.03,17亿,0,1.0,
2024-01-08,603065.SH,宿迁联盛,16.8,09:01:51,09:01:24,2天2板,1.0,换手板,次新股+光稳定剂+储能,3.459亿,50.29,1.057亿,6.29万手,10.02,7亿,0,1.0,4.0
2024-01-08,600775.SH,南京熊猫,11.87,09:01:52,09:01:52,首板,0.0,换手板,脑机接口+北斗+机器人+通信设备,4.026亿,5.14,9478万,7.99万手,10.01,79亿,0,0.89,
2024-01-08,605378.SH,野马电池,29.93,09:01:52,09:01:52,3天2板,0.0,换手板,锌锰电池+外销+长三角一体化,2.979亿,31.52,7037万,2.35万手,10.0,9亿,0,0.67,
2024-01-08,300989.CY,蕾奥规划,22.09,09:01:57,09:01:57,首板,0.0,换手板,新型城镇化+粤港澳大湾区+蕾奥产业大脑+空间计算,2.861亿,33.42,7962万,3.6万手,19.99,8亿,0,1.0,
2024-01-08,002403.SZ,爱仕达,10.68,10:01:18,10:01:18,2天2板,0.0,换手板,机器人+家用电器+外销+C2M,4.413亿,14.49,4887万,4.58万手,9.99,32亿,0,0.89,
2024-01-08,600066.SH,宇通客车,14.67,10:01:26,14:01:50,首板,1.0,换手板,年报预增+客车,8.658亿,2.7,4834万,3.3万手,9.97,324亿,0,0.67,1.0
2024-01-08,002703.SZ,浙江世宝,14.08,10:01:27,11:01:51,首板,1.0,换手板,转向器+无人驾驶+奇瑞汽车,7.621亿,9.94,3963万,2.81万手,10.0,77亿,0,0.86,9.0
2024-01-08,002177.SZ,御银股份,5.27,10:01:45,10:01:45,首板,0.0,换手板,互联网金融+ATM+数字货币,7.273亿,18.93,6952万,13.2万手,10.02,40亿,0,0.58,
2024-01-08,603168.SH,莎普爱思,13.33,10:01:58,10:01:58,首板,0.0,换手板,硫酸阿托品滴眼液+眼科医疗+民营医院,3.451亿,8.29,6597万,4.95万手,9.98,43亿,0,0.9,
2024-01-08,002786.SZ,银宝山新,16.8,11:01:27,14:01:36,3天2板,1.0,换手板,机器人+华为汽车+芯片激光焊接机+精密结构件+实控人东方资管(AMC),20.3亿,25.17,2267万,1.35万手,10.02,83亿,0,0.83,4.0
2024-01-08,300076.CY,GQY视讯,6.4,13:01:33,13:01:33,首板,0.0,换手板,曾与斯坦福机器人实验室合作+大屏显示+虚拟现实+地方国企,3.526亿,14.0,7585万,11.9万手,20.07,27亿,0,,
2024-01-08,002337.SZ,赛象科技,6.08,13:01:42,14:01:30,首板,1.0,换手板,轮胎+机器人+工业互联网+外销,3.072亿,8.74,3488万,5.74万手,9.95,35亿,0,0.8,3.0
2024-01-08,605488.SH,福莱新材,18.14,13:01:59,13:01:59,4天2板,0.0,换手板,功能性涂布复合材料+华为+传感器+拟增资,3.518亿,39.26,9796万,5.4万手,10.01,9亿,0,1.0,
2024-01-08,603396.SH,金辰股份,59.88,14:01:24,14:01:03,首板,1.0,换手板,光伏+TOPCON电池+氢能源,9.129亿,13.66,687.2万,0.115万手,9.99,69亿,0,1.0,5.0
2024-01-08,603977.SH,国泰集团,11.0,14:01:56,14:01:56,首板,0.0,换手板,民爆+虚拟现实+军工+江西国资,3.513亿,5.39,5819万,5.29万手,10.0,68亿,0,,
2024-01-08,002584.SZ,西陇科学,10.36,14:01:57,14:01:57,首板,0.0,换手板,核污染防治+阿尔兹海默+光刻胶+锂电池+重组蛋白,12.08亿,28.78,1.507亿,14.5万手,9.98,44亿,0,0.85,
2024-01-09,000715.SZ,中兴商业,9.21,09:01:00,09:01:00,2天2板,0.0,一字板,年报预增+东北旅游+零售,6366万,1.67,1.039亿,11.3万手,10.04,38亿,0,0.67,
2024-01-09,603099.SH,长白山,26.53,09:01:00,09:01:00,6天6板,0.0,一字板,东北旅游+国企改革,6473万,0.92,1.999亿,7.54万手,9.99,70亿,0,0.71,
2024-01-09,002403.SZ,爱仕达,11.75,09:01:00,09:01:00,3天3板,0.0,T字板,机器人+家用电器+外销+C2M,1.659亿,4.62,1.809亿,15.4万手,10.02,35亿,0,0.9,
2024-01-09,003025.SZ,思进智能,19.35,09:01:00,09:01:00,7天5板,0.0,换手板,冷锻+一体化压铸,2.533亿,5.57,1.845亿,9.53万手,10.01,45亿,0,0.8,
2024-01-09,603877.SH,太平鸟,16.1,09:01:03,09:01:03,首板,0.0,一字板,年报预增+时尚品牌零售,7393万,0.97,2517万,1.56万手,9.97,76亿,0,1.0,
2024-01-09,002058.SZ,威尔泰,14.04,09:01:06,09:01:06,首板,0.0,换手板,仪器仪表+汽车检具,8502万,4.28,3136万,2.23万手,10.03,20亿,0,0.71,
2024-01-09,002527.SZ,新时达,10.08,09:01:06,09:01:06,首板,0.0,换手板,机器人+减速器,1.785亿,3.41,4486万,4.45万手,10.04,52亿,0,0.71,
2024-01-09,603211.SH,晋拓股份,20.31,09:01:08,09:01:08,首板,0.0,换手板,机器人+铝合金精密铸件+毫米波雷达+特斯拉,1.393亿,10.22,8633万,4.25万手,10.02,13亿,0,0.81,
2024-01-09,603332.SH,苏州龙杰,11.84,09:01:11,09:01:11,首板,0.0,换手板,军工+涤纶+龙字辈,1.926亿,7.75,8130万,6.87万手,10.04,25亿,0,1.0,
2024-01-09,600593.SH,大连圣亚,33.17,09:01:14,09:01:26,5天5板,1.0,换手板,东北旅游+抖音+大连国资,2.697亿,6.37,5898万,1.78万手,10.02,42亿,0,0.62,2.0
2024-01-09,605588.SH,冠石科技,51.55,09:01:15,09:01:15,首板,0.0,换手板,光掩膜版制造项目+华为+光学光电子,1.111亿,9.56,6657万,1.29万手,10.01,11亿,0,0.71,
2024-01-09,001368.SZ,通达创智,28.42,09:01:15,09:01:15,首板,0.0,换手板,福建+体育户外+外销+次新股,2.047亿,26.25,6226万,2.19万手,9.98,7亿,0,1.0,
2024-01-09,600615.SH,丰华股份,12.95,09:01:16,09:01:16,首板,1.0,换手板,光伏支架+镁铝合金+汽车方向盘骨架+华为汽车,2.005亿,8.35,4540万,3.51万手,10.03,24亿,0,1.0,1.0
2024-01-09,603095.SH,越剑智能,18.36,09:01:16,14:01:55,首板,1.0,换手板,机器人+纺织机械+智能制造,3.328亿,9.98,2098万,1.14万手,10.01,33亿,0,0.0,7.0
2024-01-09,600506.SH,统一股份,15.65,09:01:17,09:01:17,首板,0.0,换手板,润滑油+新能源+液冷+减速器,1.831亿,8.07,1.156亿,7.38万手,9.98,23亿,0,0.91,
2024-01-09,002347.SZ,泰尔股份,7.39,09:01:21,09:01:21,2天2板,0.0,换手板,高端装备+机器人+电池回收,3.37亿,9.51,1.227亿,16.6万手,9.97,36亿,0,0.8,
2024-01-09,603015.SH,弘讯科技,10.27,09:01:23,09:01:23,首板,0.0,换手板,机器人+工业互联网+核聚变电源,2.093亿,5.12,4227万,4.12万手,9.96,41亿,0,0.5,
2024-01-09,002931.SZ,锋龙股份,14.59,09:01:24,09:01:24,首板,0.0,换手板,机器人+汽车零部件+园林机械+龙字辈,1.46亿,5.52,1.206亿,8.26万手,10.03,27亿,0,0.73,
2024-01-09,603032.SH,德新科技,20.87,09:01:26,09:01:26,首板,0.0,换手板,机器人+锂电设备+道路旅客运输+拟追加投资,1.865亿,4.08,7137万,3.42万手,10.02,47亿,0,1.0,
2024-01-09,002620.SZ,瑞和股份,6.18,09:01:27,09:01:27,首板,1.0,换手板,光伏建筑一体化+新型城镇化+深圳+公告,3.225亿,16.95,2575万,4.17万手,9.96,19亿,0,0.5,1.0
2024-01-09,001339.SZ,智微智能,39.4,09:01:27,14:01:21,9天6板,1.0,换手板,鸿蒙概念+AI概念+PC+机器人,16.17亿,59.02,5171万,1.31万手,9.99,27亿,0,0.81,4.0
2024-01-09,002887.SZ,绿茵生态,9.59,09:01:30,09:01:30,首板,0.0,换手板,冰雪产业+生态保护+旅游+化债,1.178亿,7.44,6761万,7.05万手,9.98,15亿,0,0.5,
2024-01-09,002877.SZ,智能自控,11.1,09:01:36,09:01:39,首板,0.0,换手板,智能控制阀+人工智能+智能制造,1.633亿,7.18,5903万,5.32万手,10.01,23亿,0,0.85,
2024-01-09,605389.SH,长龄液压,27.5,09:01:42,09:01:24,首板,1.0,换手板,工程机械回转减速器+液压元件+光伏回转减速器,5763万,6.2,3300万,1.2万手,10.0,9亿,0,1.0,1.0
2024-01-09,301083.CY,百胜智能,19.57,09:01:42,09:01:42,首板,0.0,换手板,机器人+智能制造+专精特新,1.696亿,16.23,5497万,2.81万手,19.99,10亿,0,1.0,
2024-01-09,603389.SH,亚振家居,7.4,09:01:44,09:01:44,首板,0.0,换手板,智能家居+培育钻石+新零售,7376万,3.9,7912万,10.7万手,9.96,19亿,0,1.0,
2024-01-09,002903.SZ,宇环数控,24.24,09:01:48,09:01:48,首板,0.0,换手板,碳化硅+工业母机+机器人+新能源汽车,2.988亿,12.67,9416万,3.88万手,9.98,24亿,0,0.8,
2024-01-09,603656.SH,泰禾智能,16.6,09:01:57,09:01:57,首板,0.0,换手板,AI视觉识别+机器人+机器视觉,1.778亿,5.93,3017万,1.82万手,10.01,30亿,0,0.71,
2024-01-09,000821.SZ,京山轻机,16.3,09:01:57,14:01:12,首板,1.0,换手板,光伏设备+钙钛矿电池+锂电池+机器人,15.13亿,16.33,7380万,4.53万手,9.99,94亿,0,0.5,2.0
2024-01-09,000679.SZ,大连友谊,6.61,10:01:00,10:01:06,首板,1.0,换手板,零售+房地产+东北振兴,3.707亿,16.22,1463万,2.21万手,9.98,23亿,0,0.83,4.0
2024-01-09,603199.SH,九华旅游,29.56,10:01:05,10:01:05,首板,0.0,换手板,旅游+电子商务+国企改革,2.818亿,8.79,4228万,1.43万手,10.01,32亿,0,1.0,
2024-01-09,601188.SH,龙江交通,4.92,10:01:06,10:01:45,4天2板,1.0,换手板,出售股份+高速公路+宁德时代+黑龙江国资+龙字辈,4.149亿,6.64,6364万,12.9万手,10.07,64亿,0,0.73,1.0
2024-01-09,002641.SZ,公元股份,5.37,10:01:27,10:01:27,首板,0.0,换手板,机器人+新型城镇化+光伏概念+水利,2.211亿,3.73,2.912亿,54.2万手,10.04,60亿,0,1.0,
2024-01-09,600319.SH,亚星化学,6.04,10:01:28,10:01:28,首板,0.0,换手板,储能+化工+氯化聚乙烯+国企改革,9677万,5.23,3020万,5.0万手,10.02,19亿,0,0.5,
2024-01-09,603798.SH,康普顿,10.82,10:01:34,11:01:40,首板,1.0,换手板,润滑油+燃料电池,2.102亿,7.76,2438万,2.25万手,9.96,27亿,0,0.6,2.0
2024-01-09,603268.SH,松发股份,18.99,10:01:48,14:01:48,首板,1.0,换手板,储能+陶瓷产品,1.357亿,5.88,590.7万,0.311万手,10.02,23亿,0,1.0,1.0
2024-01-09,002523.SZ,天桥起重,3.09,11:01:06,14:01:30,首板,1.0,换手板,机器人+冰雪产业+起重设备+华为,4.898亿,11.47,695.9万,2.25万手,9.96,43亿,0,0.0,4.0
2024-01-09,605080.SH,浙江自然,25.73,13:01:05,13:01:41,4天2板,1.0,换手板,露营经济+迪卡侬+外销,2.91亿,25.33,2876万,1.12万手,10.0,12亿,0,0.5,3.0
2024-01-09,000017.SZ,深中华A,4.92,13:01:45,13:01:15,首板,1.0,换手板,黄金+自行车+锂电池+业绩增长,9160万,6.31,2336万,4.75万手,10.07,14亿,0,0.5,
2024-01-09,600697.SH,欧亚集团,15.54,13:01:59,13:01:44,首板,1.0,换手板,冰雪产业+长春国资+实体零售+跨境电商,4.58亿,19.9,1464万,0.943万手,9.98,24亿,0,1.0,6.0
2024-01-09,002610.SZ,爱康科技,2.42,14:01:24,14:01:03,首板,1.0,换手板,光伏配件+TOPCon电池+HJT电池+区块链,11.12亿,10.87,1.194亿,49.3万手,10.0,108亿,0,0.33,1.0
2024-01-09,002611.SZ,东方精工,5.26,14:01:30,14:01:30,首板,0.0,换手板,机器人+可控核聚变+瓦楞纸包装装备,2.414亿,4.71,5127万,9.75万手,10.04,53亿,0,0.5,
2024-01-09,603333.SH,尚纬股份,6.06,14:01:56,14:01:56,首板,0.0,换手板,核电+特种电缆+光伏+动力储能电池,6.475亿,18.34,7435万,12.3万手,9.98,37亿,0,1.0,
2024-01-09,600630.SH,龙头股份,13.93,14:01:56,14:01:32,首板,1.0,换手板,龙字辈+上海国资+外贸+网红经济,15.78亿,27.98,7640万,5.48万手,10.03,59亿,0,0.77,1.0
2024-01-10,002403.SZ,爱仕达,12.93,09:01:00,09:01:00,4天4板,0.0,一字板,机器人+家用电器+外销+C2M,3.625亿,9.16,760.5万,0.588万手,10.04,39亿,0,0.91,
2024-01-10,000657.SZ,中钨高新,9.33,09:01:00,09:01:33,首板,1.0,T字板,拟收购+复牌+光伏+小金属,4.361亿,3.77,9824万,10.5万手,10.02,115亿,0,,2.0
2024-01-10,000715.SZ,中兴商业,10.13,09:01:00,10:01:15,3天3板,1.0,T字板,年报预增+东北旅游+零售,6.088亿,14.49,1.702亿,16.8万手,9.99,42亿,0,0.75,
2024-01-10,000982.SZ,中银绒业,1.56,09:01:03,09:01:03,首板,0.0,换手板,羊绒制品贸易+锂电池+石墨烯,1.823亿,2.82,4797万,30.8万手,9.86,66亿,0,0.67,
2024-01-10,000017.SZ,深中华A,5.41,09:01:06,09:01:06,2天2板,0.0,换手板,黄金+自行车+锂电池+三季报增长,8334万,5.14,8622万,15.9万手,9.96,16亿,0,0.5,
2024-01-10,002162.SZ,悦心健康,4.87,09:01:06,09:01:06,首板,0.0,换手板,辅助生殖+养老+职业教育,3.528亿,7.93,4224万,8.68万手,9.93,45亿,0,0.5,
2024-01-10,000532.SZ,华金资本,13.6,09:01:06,10:01:06,首板,1.0,换手板,横琴新区+多元金融+创投+锂电池+国企改革,6.703亿,14.68,2117万,1.56万手,10.03,46亿,0,0.4,2.0
2024-01-10,600716.SH,凤凰股份,4.16,09:01:09,09:01:09,首板,0.0,换手板,房地产+养老+参股券商,1.367亿,3.61,5810万,14.0万手,10.05,38亿,0,0.4,
2024-01-10,002641.SZ,公元股份,5.91,09:01:27,09:01:42,2天2板,0.0,换手板,机器人+新型城镇化+光伏概念+水利,3.498亿,5.43,2.536亿,42.9万手,10.06,67亿,0,1.0,
2024-01-10,603099.SH,长白山,29.18,09:01:27,13:01:12,7天7板,1.0,T字板,东北旅游+国企改革,14.62亿,19.22,5602万,1.92万手,9.99,77亿,0,0.72,3.0
2024-01-10,603877.SH,太平鸟,17.71,09:01:30,09:01:27,2天2板,1.0,换手板,年报预增+时尚品牌零售,1.805亿,2.21,5002万,2.82万手,10.0,83亿,0,1.0,4.0
2024-01-10,003042.SZ,中农联合,20.89,09:01:39,09:01:39,首板,0.0,换手板,农药原药+供销社,1.893亿,13.53,4589万,2.2万手,10.01,14亿,0,1.0,
2024-01-10,002762.SZ,金发拉比,10.11,09:01:42,10:01:27,首板,1.0,换手板,母婴产品+三胎概念,6.336亿,30.63,1258万,1.24万手,10.01,21亿,0,0.8,10.0
2024-01-10,001368.SZ,通达创智,31.26,09:01:45,09:01:45,2天2板,0.0,换手板,福建+体育户外+外销+三胎+次新股,3.11亿,37.0,6308万,2.02万手,9.99,8亿,0,1.0,
2024-01-10,601086.SH,国芳集团,6.04,09:01:48,09:01:39,首板,1.0,换手板,零售+拟回购+参股券商,1.73亿,4.42,6374万,10.6万手,10.02,40亿,0,0.9,1.0
2024-01-10,002667.SZ,威领股份,12.09,09:01:54,09:01:54,首板,0.0,换手板,锂电池+储能+机械设备,1.085亿,3.96,3490万,2.89万手,10.01,28亿,0,1.0,
2024-01-10,600844.SH,丹化科技,3.86,09:01:56,10:01:44,首板,1.0,换手板,股权转让+可降解塑料+煤化工+国企改革,3.753亿,12.23,2595万,6.72万手,9.97,31亿,0,1.0,4.0
2024-01-10,002610.SZ,爱康科技,2.66,10:01:03,10:01:21,2天2板,1.0,换手板,光伏配件+TOPCon电池+HJT电池+区块链,17.85亿,15.6,1.262亿,47.4万手,9.92,119亿,0,0.25,1.0
2024-01-10,605117.SH,德业股份,87.78,10:01:10,14:01:52,首板,1.0,换手板,光伏+逆变器+储能+热交换器,26.51亿,21.14,597.5万,0.068万手,10.0,128亿,0,0.5,9.0
2024-01-10,601096.SH,宏盛华源,6.16,10:01:11,10:01:11,5天3板,0.0,换手板,次新股+输电线路铁塔+光储+国企改革,12.01亿,32.78,1.016亿,16.5万手,10.0,39亿,0,1.0,
2024-01-10,002326.SZ,永太科技,11.5,10:01:12,10:01:12,首板,0.0,换手板,与宁德时代签订了《物料采购补充协议》+锂电池,2.434亿,2.72,5717万,4.97万手,10.05,92亿,0,,
2024-01-10,600480.SH,凌云股份,9.94,10:01:30,10:01:54,首板,1.0,换手板,业绩预增+汽车零部件+中兵系,5.12亿,5.72,2297万,2.31万手,9.96,91亿,0,1.0,3.0
2024-01-10,002708.SZ,光洋股份,8.55,10:01:30,10:01:30,首板,0.0,换手板,飞行汽车+机器人减速器+华为汽车+消费电子,2.694亿,7.97,4639万,5.43万手,10.04,34亿,0,0.86,
2024-01-10,603219.SH,富佳股份,15.02,10:01:33,10:01:33,首板,0.0,换手板,机器人+吸尘器+外销+储能,2.13亿,9.5,6182万,4.12万手,10.04,23亿,0,0.86,
2024-01-10,603798.SH,康普顿,11.9,10:01:45,10:01:45,2天2板,0.0,换手板,润滑油+燃料电池,3.325亿,11.37,5331万,4.48万手,9.98,30亿,0,0.6,
2024-01-10,603032.SH,德新科技,22.96,10:01:45,10:01:45,2天2板,0.0,换手板,机器人+锂电设备+道路旅客运输+拟追加投资,5.796亿,11.58,5881万,2.56万手,10.01,52亿,0,1.0,
2024-01-10,002665.SZ,首航高科,2.72,10:01:54,10:01:54,首板,0.0,换手板,光热发电+储能,1.689亿,2.58,5404万,19.9万手,10.12,67亿,0,1.0,
2024-01-10,002882.SZ,金龙羽,18.6,10:01:54,10:01:15,4天3板,1.0,换手板,固态电池+电线电缆,8.78亿,20.11,6756万,3.63万手,9.99,45亿,0,0.69,2.0
2024-01-10,603231.SH,索宝蛋白,24.44,11:01:46,11:01:46,首板,0.0,换手板,大豆蛋白+次新股,2.533亿,23.31,4151万,1.7万手,9.99,11亿,0,,
2024-01-10,002186.SZ,全聚德,13.22,11:01:48,13:01:39,首板,1.0,换手板,预制菜年夜饭+酒店餐饮+北京国资,3.254亿,8.28,6206万,4.69万手,9.98,40亿,0,0.5,3.0
2024-01-10,000558.SZ,莱茵体育,3.44,13:01:00,13:01:00,首板,0.0,换手板,足球+房地产+冰雪产业+国企改革,3.277亿,7.85,5993万,17.4万手,9.9,44亿,0,1.0,
2024-01-10,002719.SZ,麦趣尔,12.27,13:01:24,13:01:24,首板,0.0,换手板,饮料乳品+电子商务+新疆振兴,1.984亿,10.5,9167万,7.47万手,10.04,19亿,0,0.86,
2024-01-10,603333.SH,尚纬股份,6.67,13:01:25,13:01:43,2天2板,1.0,换手板,核电+特种电缆+光伏+动力储能电池,7.909亿,20.47,8449万,12.7万手,10.07,41亿,0,1.0,2.0
2024-01-10,603536.SH,惠发食品,14.72,13:01:31,13:01:31,首板,0.0,换手板,预制菜+沙县小吃+分红,4.712亿,13.78,7575万,5.15万手,10.01,36亿,0,0.82,
2024-01-10,603085.SH,天成自控,10.7,13:01:52,13:01:31,首板,1.0,换手板,儿童安全座椅+汽车座椅+近期频获大单+拟定增,1.185亿,3.06,1492万,1.39万手,9.97,39亿,0,0.5,1.0
